날짜,측정소명,미세먼지,초미세먼지,오존,"이산화질소
NO2 (ppm)","일산화탄소
CO (ppm)","아황산가스
SO2(ppm)"
2019-08-25,서초구,18,13,0.045,0.016,0.3,0.004
2019-08-25,성동구,22,10,0.039,0.02,0.4,0.003
2019-08-25,성북구,25,,0.032,0.019,0.6,0.003
2019-08-25,송파구,19,11,0.035,0.021,0.5,0.003
2019-08-25,양천구,24,12,0.032,0.014,0.4,0.004
2019-08-25,영등포구,19,11,0.039,0.019,0.3,0.003
2019-08-25,용산구,17,12,0.032,0.022,0.4,0.003
2019-08-25,은평구,22,15,0.037,0.017,0.5,0.004
2019-08-25,종로구,20,14,0.027,0.019,0.5,0.003
2019-08-25,중구,18,11,0.035,0.02,,0.003
2019-08-25,중랑구,17,13,0.034,0.013,0.4,0.005
2019-08-24,평균,23,11,0.026,0.021,0.5,0.004
2019-08-24,강남구,27,11,0.022,0.017,0.4,0.005
2019-08-24,강동구,17,13,0.021,0.024,0.5,0.004
2019-08-24,강북구,30,12,0.024,0.015,0.5,0.002
2019-08-24,강서구,26,13,0.029,0.022,0.5,0.005
2019-08-24,관악구,20,7,,0.017,0.4,0.004
2019-08-24,광진구,28,15,0.023,0.023,0.7,0.003
2019-08-24,구로구,18,7,0.023,0.008,0.3,0.005
2019-08-24,금천구,20,11,0.022,0.022,0.4,0.003
2019-08-24,노원구,24,13,0.019,0.024,0.5,0.004
2019-08-24,도봉구,18,7,0.026,0.016,0.5,0.004
2019-08-24,동대문구,13,6,0.025,0.014,0.3,0.004
2019-08-24,동작구,27,12,0.028,0.017,0.4,0.003
2019-08-24,마포구,22,10,0.028,0.015,0.4,0.004
2019-08-24,서대문구,22,8,0.029,0.016,0.7,0.003
2019-08-24,서초구,22,12,0.035,0.023,0.3,0.004
2019-08-24,성동구,25,9,0.029,0.028,0.5,0.003
2019-08-24,성북구,30,,0.025,0.024,0.6,0.003
2019-08-24,송파구,21,11,0.024,0.025,0.5,0.004
2019-08-24,양천구,29,12,0.025,0.021,0.4,0.005
2019-08-24,영등포구,23,13,0.024,0.032,0.4,0.004
2019-08-24,용산구,19,12,0.031,0.027,0.5,0.003
2019-08-24,은평구,23,13,0.031,0.021,0.5,0.004
2019-08-24,종로구,22,12,0.023,0.023,0.5,0.004
2019-08-24,중구,22,11,0.03,0.023,,0.003
2019-08-24,중랑구,18,10,0.024,0.019,0.4,0.005
2019-08-23,평균,33,19,0.039,0.017,0.5,0.004
2019-08-23,강남구,35,17,0.033,0.014,0.5,0.006
2019-08-23,강동구,22,22,0.038,0.017,0.5,0.004
2019-08-23,강북구,41,22,0.034,0.008,0.3,0.002
2019-08-23,강서구,35,21,0.044,0.016,0.5,0.004
2019-08-23,관악구,33,14,0.037,0.018,0.5,0.005
2019-08-23,광진구,38,21,0.042,0.018,0.7,0.004
2019-08-23,구로구,30,19,0.027,0.015,0.4,0.006
2019-08-23,금천구,29,18,0.036,0.019,0.5,0.003
2019-08-23,노원구,36,26,0.037,0.011,0.6,0.004
2019-08-23,도봉구,28,14,0.045,0.009,0.5,0.004
2019-08-23,동대문구,28,18,0.043,0.014,0.4,0.004
2019-08-23,동작구,36,21,0.037,0.016,0.5,0.003
2019-08-23,마포구,,19,0.04,0.011,0.7,0.005
2019-08-23,서대문구,30,13,0.042,0.012,0.8,0.003
2019-08-23,서초구,29,18,0.051,0.018,0.4,0.004
2019-08-23,성동구,37,15,0.043,0.022,0.5,0.004
2019-08-23,성북구,45,,0.039,0.019,0.7,0.003
2019-08-23,송파구,29,16,0.039,0.025,0.6,0.003
2019-08-23,양천구,39,19,0.035,0.017,0.5,0.005
2019-08-23,영등포구,32,20,0.039,0.027,0.4,0.004
2019-08-23,용산구,34,19,0.038,0.025,0.5,0.003
2019-08-23,은평구,33,19,0.044,0.016,0.6,0.004
2019-08-23,종로구,30,19,0.034,0.017,0.6,0.003
2019-08-23,중구,29,18,0.044,0.017,,0.003
2019-08-23,중랑구,27,18,0.041,0.014,0.5,0.005
2019-08-22,평균,41,29,0.033,0.021,0.5,0.004
2019-08-22,강남구,46,27,0.029,0.018,0.4,0.005
2019-08-22,강동구,31,29,0.033,0.02,0.5,0.004
2019-08-22,강북구,51,31,0.028,0.011,0.3,0.002
2019-08-22,강서구,44,32,0.04,0.018,0.5,0.004
2019-08-22,관악구,42,29,0.018,0.035,0.5,0.004
2019-08-22,광진구,44,29,0.04,0.018,0.7,0.003
2019-08-22,구로구,38,27,0.029,0.02,0.4,0.005
2019-08-22,금천구,39,29,0.029,0.026,0.6,0.003
2019-08-22,노원구,39,30,0.035,0.014,0.5,0.004
2019-08-22,도봉구,35,25,0.039,0.011,0.5,0.004
2019-08-22,동대문구,37,30,0.038,0.019,0.4,0.004
2019-08-22,동작구,49,34,0.028,0.025,0.5,0.003
2019-08-22,마포구,34,26,0.035,0.015,0.7,0.004
2019-08-22,서대문구,35,21,0.04,0.013,0.8,0.003
2019-08-22,서초구,37,28,0.044,0.026,0.4,0.004
2019-08-22,성동구,44,25,0.036,0.027,0.5,0.004
2019-08-22,성북구,56,,0.034,0.022,0.7,0.003
2019-08-22,송파구,34,24,0.035,0.027,0.6,0.003
2019-08-22,양천구,47,31,0.033,0.02,0.5,0.004
2019-08-22,영등포구,,38,0.013,0.041,0.6,0.002
2019-08-22,용산구,45,31,0.029,0.027,0.5,0.003
2019-08-22,은평구,36,26,0.042,0.016,0.5,0.004
2019-08-22,종로구,39,30,0.029,0.021,0.6,0.004
2019-08-22,중구,38,28,0.039,0.023,,0.003
2019-08-22,중랑구,34,25,0.041,0.013,0.4,0.006
2019-08-21,평균,34,23,0.032,0.023,0.5,0.004
2019-08-21,강남구,32,20,0.021,0.02,0.4,0.005
2019-08-21,강동구,31,27,0.03,0.028,0.5,0.004
2019-08-21,강북구,45,27,0.028,0.016,0.3,0.002
2019-08-21,강서구,39,30,0.039,0.023,0.5,0.004
2019-08-21,관악구,25,16,0.026,0.024,0.4,0.004
2019-08-21,광진구,40,28,0.032,0.025,0.7,0.003
2019-08-21,구로구,29,20,0.03,0.019,0.3,0.005
2019-08-21,금천구,32,24,0.033,0.021,0.4,0.003
2019-08-21,노원구,37,28,0.032,0.02,0.5,0.004
2019-08-21,도봉구,27,17,0.033,0.014,0.5,0.004
2019-08-21,동대문구,32,28,0.033,0.025,0.4,0.004
2019-08-21,동작구,41,29,0.032,0.024,0.4,0.003
2019-08-21,마포구,31,24,0.035,0.017,0.5,0.004
2019-08-21,서대문구,32,17,0.034,0.017,0.7,0.003
2019-08-21,서초구,29,18,0.038,0.023,0.3,0.004
2019-08-21,성동구,33,20,0.034,0.028,0.5,0.004
2019-08-21,성북구,44,17,0.03,0.028,0.7,0.003
2019-08-21,송파구,31,21,0.031,0.034,0.5,0.004
2019-08-21,양천구,43,28,0.032,0.023,0.5,0.004
2019-08-21,영등포구,34,26,0.035,0.036,0.5,0.003
2019-08-21,용산구,32,28,0.033,0.026,0.5,0.003
2019-08-21,은평구,33,25,0.033,0.022,0.5,0.004
2019-08-21,종로구,34,27,0.027,0.026,0.5,0.004
2019-08-21,중구,33,25,0.036,0.028,,0.003
2019-08-21,중랑구,27,16,0.031,0.012,0.4,0.006
2019-08-20,평균,28,19,0.04,0.02,0.5,0.004
2019-08-20,강남구,32,19,0.034,0.016,0.4,0.005
2019-08-20,강동구,22,21,0.039,0.017,0.4,0.003
2019-08-20,강북구,39,21,0.035,0.014,0.3,0.002
2019-08-20,강서구,34,25,0.049,0.022,0.5,0.004
2019-08-20,관악구,25,14,0.036,0.021,0.4,0.004
2019-08-20,광진구,33,20,0.043,0.018,0.6,0.003
2019-08-20,구로구,27,16,0.032,0.017,0.3,0.004
2019-08-20,금천구,27,20,0.036,0.02,0.4,0.003
2019-08-20,노원구,28,21,0.029,0.014,0.4,0.004
2019-08-20,도봉구,26,13,0.038,0.015,0.5,0.003
2019-08-20,동대문구,28,22,0.041,0.021,0.4,0.004
2019-08-20,동작구,34,24,0.034,0.024,0.4,0.003
2019-08-20,마포구,27,18,0.046,0.012,0.5,0.004
2019-08-20,서대문구,26,14,0.048,0.013,0.7,0.003
2019-08-20,서초구,29,18,0.046,0.021,0.4,0.004
2019-08-20,성동구,27,13,0.05,0.019,0.4,0.004
2019-08-20,성북구,24,15,0.025,0.024,0.7,0.003
2019-08-20,송파구,25,16,0.038,0.028,0.5,0.003
2019-08-20,양천구,35,23,0.037,0.023,0.5,0.004
2019-08-20,영등포구,26,20,0.046,0.026,0.4,0.003
2019-08-20,용산구,27,21,0.049,0.016,0.4,0.002
2019-08-20,은평구,28,21,0.043,0.021,0.5,0.004
2019-08-20,종로구,28,22,0.032,0.023,0.5,0.003
2019-08-20,중구,28,20,0.04,0.03,,0.003
2019-08-20,중랑구,24,19,0.042,0.014,0.4,0.006
2019-08-19,평균,25,15,0.035,0.022,0.5,0.004
2019-08-19,강남구,33,17,0.028,0.023,0.4,0.005
2019-08-19,강동구,21,20,0.033,0.024,0.5,0.003
2019-08-19,강북구,32,15,0.036,0.011,0.2,0.002
2019-08-19,강서구,23,15,0.037,0.021,0.5,0.004
2019-08-19,관악구,25,13,0.032,0.028,0.5,0.004
2019-08-19,광진구,29,19,0.04,0.022,0.6,0.003
2019-08-19,구로구,24,13,0.019,0.024,0.4,0.005
2019-08-19,금천구,24,16,0.03,0.025,0.5,0.003
2019-08-19,노원구,25,18,0.037,0.016,0.4,0.004
2019-08-19,도봉구,19,11,0.038,0.012,0.5,0.004
2019-08-19,동대문구,19,16,0.019,0.019,0.4,0.004
2019-08-19,동작구,31,19,0.032,0.025,0.5,0.003
2019-08-19,마포구,,14,0.024,0.016,0.6,0.004
2019-08-19,서대문구,23,10,0.043,0.014,0.7,0.002
2019-08-19,서초구,25,16,0.039,0.03,0.4,0.004
2019-08-19,성동구,28,12,0.046,0.023,0.5,0.004
2019-08-19,성북구,22,13,0.028,0.022,0.7,0.003
2019-08-19,송파구,23,15,0.033,0.034,0.6,0.003
2019-08-19,양천구,29,16,0.033,0.023,0.5,0.004
2019-08-19,영등포구,26,17,0.038,0.035,0.5,0.003
2019-08-19,용산구,22,17,0.039,0.021,0.5,0.003
2019-08-19,은평구,24,16,0.047,0.017,0.4,0.004
2019-08-19,종로구,23,17,0.033,0.021,0.6,0.003
2019-08-19,중구,23,15,0.043,0.026,,0.003
2019-08-19,중랑구,21,16,0.041,0.015,0.4,0.006
2019-08-18,평균,22,13,0.046,0.012,0.4,0.004
2019-08-18,강남구,22,10,0.035,0.009,0.3,0.005
2019-08-18,강동구,18,15,0.042,0.011,0.4,0.004
2019-08-18,강북구,27,13,0.04,0.009,0.3,0.003
2019-08-18,강서구,22,14,0.051,0.011,0.4,0.004
2019-08-18,관악구,21,11,0.041,0.012,0.4,0.005
2019-08-18,광진구,32,18,0.052,0.015,0.6,0.004
2019-08-18,구로구,18,10,0.032,0.009,0.3,0.006
2019-08-18,금천구,19,12,0.038,0.014,0.4,0.003
2019-08-18,노원구,19,13,0.046,0.009,0.4,0.004
2019-08-18,도봉구,19,9,0.049,0.008,0.4,0.004
2019-08-18,동대문구,20,14,0.054,0.011,0.3,0.004
2019-08-18,동작구,26,15,0.04,0.011,0.4,0.003
2019-08-18,마포구,,12,0.046,0.01,0.5,0.005
2019-08-18,서대문구,21,9,0.046,0.011,0.7,0.003
2019-08-18,서초구,20,14,0.052,0.014,0.4,0.005
2019-08-18,성동구,23,11,0.056,0.015,0.5,0.003
2019-08-18,성북구,20,14,0.046,0.016,0.6,0.003
2019-08-18,송파구,23,14,0.046,0.017,0.5,0.003
2019-08-18,양천구,27,15,0.042,0.011,0.5,0.005
2019-08-18,영등포구,22,14,0.052,0.017,0.4,0.004
2019-08-18,용산구,,15,0.057,0.019,0.6,0.003
2019-08-18,은평구,24,15,0.049,0.014,0.4,0.004
2019-08-18,종로구,20,15,0.04,0.014,0.4,0.004
2019-08-18,중구,20,13,0.053,0.015,,0.003
2019-08-18,중랑구,16,11,0.041,0.01,0.4,0.006
2019-08-17,평균,32,20,0.054,0.013,0.5,0.004
2019-08-17,강남구,40,21,0.042,0.009,0.4,0.006
2019-08-17,강동구,25,23,0.052,0.013,0.5,0.004
2019-08-17,강북구,39,22,0.05,0.01,0.3,0.003
2019-08-17,강서구,31,21,0.061,0.013,0.4,0.004
2019-08-17,관악구,32,17,0.046,0.014,0.4,0.005
2019-08-17,광진구,40,24,0.059,0.014,0.6,0.004
2019-08-17,구로구,31,19,0.039,0.009,0.3,0.005
2019-08-17,금천구,28,18,0.045,0.016,0.4,0.004
2019-08-17,노원구,38,27,0.054,0.01,0.5,0.004
2019-08-17,도봉구,28,15,0.062,0.007,0.5,0.004
2019-08-17,동대문구,28,21,0.06,0.012,0.3,0.005
2019-08-17,동작구,35,23,0.049,0.011,0.4,0.003
2019-08-17,마포구,30,19,0.053,0.011,0.6,0.005
2019-08-17,서대문구,32,14,0.058,0.012,0.7,0.004
2019-08-17,서초구,28,19,0.061,0.012,0.4,0.005
2019-08-17,성동구,35,14,0.061,0.018,0.4,0.003
2019-08-17,성북구,29,19,0.054,0.019,0.7,0.003
2019-08-17,송파구,27,15,0.058,0.014,0.5,0.003
2019-08-17,양천구,36,20,0.049,0.014,0.4,0.005
2019-08-17,영등포구,30,21,0.059,0.017,0.4,0.004
2019-08-17,용산구,28,22,0.056,0.02,0.5,0.003
2019-08-17,은평구,34,21,0.063,0.015,0.5,0.004
2019-08-17,종로구,30,21,0.047,0.016,0.5,0.004
2019-08-17,중구,29,19,0.061,0.016,,0.003
2019-08-17,중랑구,26,19,0.056,0.013,0.4,0.006
2019-08-16,평균,17,9,0.023,0.015,0.4,0.004
2019-08-16,강남구,9,2,0.007,0.012,0.3,0.006
2019-08-16,강동구,7,4,0.006,0.013,0.3,0.004
2019-08-16,강북구,25,10,0.025,0.01,0.3,0.002
2019-08-16,강서구,19,12,0.031,0.014,0.4,0.003
2019-08-16,관악구,19,10,0.027,0.015,0.3,0.004
2019-08-16,광진구,24,15,0.027,0.016,0.7,0.005
2019-08-16,구로구,6,1,0.012,0.01,0.2,0.004
2019-08-16,금천구,17,10,0.026,0.015,0.4,0.003
2019-08-16,노원구,13,5,0.009,0.009,0.3,0.004
2019-08-16,도봉구,17,7,0.029,0.007,0.5,0.004
2019-08-16,동대문구,15,11,0.026,0.016,0.3,0.004
2019-08-16,동작구,21,11,0.029,0.012,0.4,0.003
2019-08-16,마포구,,5,0.013,0.009,0.5,0.003
2019-08-16,서대문구,21,7,0.028,0.011,0.7,0.003
2019-08-16,서초구,13,9,0.031,0.015,0.3,0.004
2019-08-16,성동구,18,5,0.024,0.022,0.4,0.003
2019-08-16,성북구,20,11,0.024,0.019,0.7,0.003
2019-08-16,송파구,16,9,0.029,0.016,0.5,0.003
2019-08-16,양천구,22,11,0.027,0.016,0.4,0.004
2019-08-16,영등포구,20,13,0.029,0.021,0.4,0.003
2019-08-16,용산구,14,9,0.023,0.019,0.4,0.002
2019-08-16,은평구,23,14,0.03,0.014,0.5,0.004
2019-08-16,종로구,19,11,0.021,0.019,0.5,0.003
2019-08-16,중구,18,10,0.028,0.019,,0.003
2019-08-16,중랑구,15,10,0.023,0.015,0.4,0.006
2019-08-15,평균,9,5,0.013,0.01,0.3,0.003
2019-08-15,강남구,11,5,0.011,0.008,0.2,0.006
2019-08-15,강동구,8,4,0.012,0.009,0.3,0.003
2019-08-15,강북구,12,4,0.013,0.007,0.2,0.002
2019-08-15,강서구,9,6,0.014,0.01,0.3,0.004
2019-08-15,관악구,7,2,0.014,0.013,0.2,0.004
2019-08-15,광진구,9,8,0.011,0.01,0.7,0.005
2019-08-15,구로구,7,3,0.015,0.009,0.2,0.004
2019-08-15,금천구,8,4,0.012,0.011,0.3,0.003
2019-08-15,노원구,10,6,0.013,0.008,0.2,0.003
2019-08-15,도봉구,8,2,0.014,0.005,0.3,0.004
2019-08-15,동대문구,6,6,0.012,0.009,0.2,0.004
2019-08-15,동작구,11,5,0.013,0.012,0.2,0.002
2019-08-15,마포구,7,6,0.015,0.007,0.5,0.003
2019-08-15,서대문구,8,1,0.013,0.005,0.5,0.002
2019-08-15,서초구,4,5,0.014,0.013,0.2,0.004
2019-08-15,성동구,10,2,0.013,0.011,0.3,0.005
2019-08-15,성북구,12,6,0.011,0.012,0.5,0.003
2019-08-15,송파구,7,3,0.012,0.014,0.4,0.002
2019-08-15,양천구,11,5,0.012,0.012,0.3,0.004
2019-08-15,영등포구,9,7,0.012,0.017,0.3,0.002
2019-08-15,용산구,5,3,0.012,0.011,0.3,0.002
2019-08-15,은평구,12,9,0.015,0.008,0.3,0.004
2019-08-15,종로구,9,5,0.011,0.012,0.4,0.003
2019-08-15,중구,8,5,0.01,0.015,,0.002
2019-08-15,중랑구,6,4,0.011,0.01,0.3,0.005
2019-08-14,평균,20,13,0.019,0.018,0.4,0.003
2019-08-14,강남구,21,13,0.014,0.017,0.3,0.006
2019-08-14,강동구,13,11,0.014,0.012,0.3,0.003
2019-08-14,강북구,31,12,0.014,0.011,0.2,0.002
2019-08-14,강서구,21,14,0.024,0.023,0.4,0.003
2019-08-14,관악구,21,11,0.024,0.023,0.3,0.004
2019-08-14,광진구,17,14,0.02,0.012,0.7,0.005
2019-08-14,구로구,35,26,0.02,0.029,0.4,0.004
2019-08-14,금천구,23,14,0.019,0.017,0.4,0.003
2019-08-14,노원구,21,12,0.01,0.011,0.3,0.004
2019-08-14,도봉구,13,6,0.021,0.006,0.4,0.003
2019-08-14,동대문구,13,10,0.018,0.014,0.2,0.004
2019-08-14,동작구,28,18,0.021,0.019,0.4,0.003
2019-08-14,마포구,12,11,0.023,0.015,0.7,0.004
2019-08-14,서대문구,18,6,0.021,0.01,0.6,0.002
2019-08-14,서초구,17,13,0.02,0.023,0.3,0.004
2019-08-14,성동구,23,11,0.013,0.025,0.4,0.003
2019-08-14,성북구,18,11,0.018,0.019,0.6,0.003
2019-08-14,송파구,15,8,0.018,0.019,0.3,0.003
2019-08-14,양천구,27,17,0.021,0.024,0.4,0.004
2019-08-14,영등포구,19,15,0.018,0.032,0.4,0.002
2019-08-14,용산구,18,13,0.021,0.015,0.3,0.002
2019-08-14,은평구,21,15,0.023,0.012,0.4,0.004
2019-08-14,종로구,16,11,0.017,0.017,0.4,0.003
2019-08-14,중구,18,12,0.014,0.027,,0.003
2019-08-14,중랑구,13,9,0.02,0.01,0.3,0.005
2019-08-13,평균,23,14,0.025,0.02,0.4,0.004
2019-08-13,강남구,36,17,0.024,0.021,0.3,0.008
2019-08-13,강동구,22,15,0.015,0.018,0.3,0.003
2019-08-13,강북구,34,16,0.021,0.014,0.2,0.002
2019-08-13,강서구,27,19,0.036,0.022,0.4,0.003
2019-08-13,관악구,20,8,0.022,0.02,0.2,0.004
2019-08-13,광진구,25,18,0.027,0.018,0.8,0.006
2019-08-13,구로구,17,8,0.021,0.025,0.3,0.004
2019-08-13,금천구,26,17,0.025,0.022,0.4,0.003
2019-08-13,노원구,21,11,0.015,0.013,0.3,0.004
2019-08-13,도봉구,20,9,0.023,0.01,0.4,0.003
2019-08-13,동대문구,11,5,0.023,0.014,0.2,0.004
2019-08-13,동작구,32,21,0.028,0.02,0.3,0.003
2019-08-13,마포구,6,15,0.017,0.016,0.8,0.004
2019-08-13,서대문구,23,11,0.034,0.013,0.6,0.003
2019-08-13,서초구,23,17,0.035,0.023,0.3,0.004
2019-08-13,성동구,22,8,0.025,0.024,0.3,0.003
2019-08-13,성북구,19,9,0.027,0.021,0.6,0.004
2019-08-13,송파구,16,8,0.015,0.019,,0.003
2019-08-13,양천구,32,19,0.031,0.023,0.4,0.005
2019-08-13,영등포구,25,18,0.026,0.034,0.5,0.002
2019-08-13,용산구,23,17,0.027,0.024,0.4,0.002
2019-08-13,은평구,27,19,0.035,0.016,0.5,0.004
2019-08-13,종로구,23,16,0.024,0.023,0.4,0.003
2019-08-13,중구,27,16,0.029,0.027,,0.003
2019-08-13,중랑구,18,10,0.011,0.012,0.3,0.006
2019-08-12,평균,17,13,0.013,0.015,0.3,0.003
2019-08-12,강남구,24,14,0.013,0.007,0.2,0.006
2019-08-12,강동구,20,14,0.01,0.016,0.3,0.003
2019-08-12,강북구,26,16,0.011,0.014,0.3,0.002
2019-08-12,강서구,17,15,0.011,0.019,0.3,0.002
2019-08-12,관악구,15,,0.019,0.009,0.2,0.004
2019-08-12,광진구,16,14,0.012,0.015,0.7,0.005
2019-08-12,구로구,13,8,0.023,0.015,0.2,0.004
2019-08-12,금천구,18,14,0.015,0.009,0.2,0.003
2019-08-12,노원구,17,12,0.016,0.009,0.2,0.003
2019-08-12,도봉구,13,7,0.01,0.01,0.4,0.003
2019-08-12,동대문구,13,13,0.014,0.009,0.3,0.004
2019-08-12,동작구,22,16,0.013,0.017,0.3,0.002
2019-08-12,마포구,12,12,0.016,0.01,0.5,0.003
2019-08-12,서대문구,15,7,0.014,0.009,0.6,0.002
2019-08-12,서초구,14,12,0.013,0.022,0.3,0.004
2019-08-12,성동구,16,8,0.012,0.02,0.3,0.004
2019-08-12,성북구,18,14,0.01,0.017,0.6,0.003
2019-08-12,송파구,12,9,0.012,0.02,,0.002
2019-08-12,양천구,22,15,0.01,0.02,0.3,0.004
2019-08-12,영등포구,,12,0.01,0.026,0.4,0.002
2019-08-12,용산구,18,17,0.013,0.017,0.3,0.002
2019-08-12,은평구,17,15,0.014,0.016,0.4,0.004
2019-08-12,종로구,18,14,0.01,0.021,0.4,0.003
2019-08-12,중구,21,15,0.008,0.027,,0.003
2019-08-12,중랑구,14,12,0.014,0.012,0.3,0.006
2019-08-11,평균,17,11,0.023,0.008,0.3,0.003
2019-08-11,강남구,20,11,0.018,0.008,0.2,0.006
2019-08-11,강동구,16,12,0.022,0.006,0.2,0.003
2019-08-11,강북구,22,12,0.023,0.009,0.2,0.002
2019-08-11,강서구,19,13,0.026,0.009,0.2,0.003
2019-08-11,관악구,17,8,0.02,0.011,0.2,0.004
2019-08-11,광진구,17,13,0.025,0.009,0.6,0.005
2019-08-11,구로구,12,6,0.017,0.005,0.2,0.005
2019-08-11,금천구,16,11,0.023,0.006,0.2,0.003
2019-08-11,노원구,18,13,0.024,0.005,0.2,0.003
2019-08-11,도봉구,14,8,0.025,0.005,0.3,0.003
2019-08-11,동대문구,13,12,0.022,0.008,0.3,0.004
2019-08-11,동작구,21,13,0.023,0.008,0.2,0.003
2019-08-11,마포구,17,10,0.025,0.006,0.4,0.004
2019-08-11,서대문구,14,7,0.022,0.004,0.5,0.002
2019-08-11,서초구,18,11,0.025,0.01,0.2,0.004
2019-08-11,성동구,16,6,0.028,0.008,0.2,0.003
2019-08-11,성북구,19,11,0.021,0.011,0.4,0.003
2019-08-11,송파구,13,7,0.025,0.008,,0.002
2019-08-11,양천구,22,12,0.022,0.01,0.3,0.004
2019-08-11,영등포구,16,10,0.025,0.012,0.2,0.003
2019-08-11,용산구,16,12,0.027,0.007,0.2,0.002
2019-08-11,은평구,18,13,0.028,0.007,0.3,0.004
2019-08-11,종로구,17,12,0.021,0.01,0.3,0.003
2019-08-11,중구,16,11,0.022,0.016,,0.003
2019-08-11,중랑구,14,11,0.026,0.007,0.2,0.005
2019-08-10,평균,22,14,0.028,0.016,0.3,0.004
2019-08-10,강남구,26,14,0.021,0.016,0.3,0.005
2019-08-10,강동구,21,16,0.021,0.014,0.3,0.003
2019-08-10,강북구,28,15,0.028,0.013,0.3,0.002
2019-08-10,강서구,25,17,0.036,0.017,0.3,0.003
2019-08-10,관악구,23,11,0.03,0.021,0.2,0.004
2019-08-10,광진구,24,17,0.029,0.012,0.6,0.005
2019-08-10,구로구,19,11,0.021,0.018,0.3,0.004
2019-08-10,금천구,22,14,0.027,0.016,0.3,0.003
2019-08-10,노원구,25,16,0.015,0.013,0.3,0.004
2019-08-10,도봉구,18,8,0.022,0.009,0.4,0.004
2019-08-10,동대문구,19,14,0.028,0.015,0.2,0.004
2019-08-10,동작구,28,17,0.028,0.018,0.3,0.003
2019-08-10,마포구,19,13,0.034,0.011,0.6,0.004
2019-08-10,서대문구,19,8,0.035,0.01,0.5,0.003
2019-08-10,서초구,24,15,0.033,0.019,0.3,0.004
2019-08-10,성동구,21,8,0.033,0.016,0.3,0.004
2019-08-10,성북구,20,14,0.026,0.02,0.5,0.003
2019-08-10,송파구,18,11,0.027,0.019,,0.002
2019-08-10,양천구,27,16,0.031,0.019,0.3,0.004
2019-08-10,영등포구,21,14,0.034,0.023,0.3,0.003
2019-08-10,용산구,20,15,0.036,0.014,0.3,0.002
2019-08-10,은평구,22,15,0.032,0.013,0.4,0.004
2019-08-10,종로구,21,13,0.024,0.017,0.4,0.004
2019-08-10,중구,21,14,0.027,0.024,,0.003
2019-08-10,중랑구,21,14,0.029,0.01,0.3,0.006
2019-08-09,평균,27,18,0.018,0.022,0.4,0.004
2019-08-09,강남구,29,18,0.015,0.022,0.3,0.005
2019-08-09,강동구,29,20,0.017,0.027,0.4,0.003
2019-08-09,강북구,35,19,0.02,0.014,0.3,0.002
2019-08-09,강서구,28,21,0.018,0.019,0.3,0.004
2019-08-09,관악구,25,13,0.02,0.024,0.2,0.005
2019-08-09,광진구,28,21,0.02,0.021,0.7,0.006
2019-08-09,구로구,23,15,0.02,0.018,0.2,0.006
2019-08-09,금천구,24,17,0.015,0.022,0.3,0.004
2019-08-09,노원구,31,21,0.01,0.018,0.3,0.004
2019-08-09,도봉구,22,12,0.02,0.01,0.4,0.004
2019-08-09,동대문구,24,19,0.018,0.022,0.3,0.005
2019-08-09,동작구,31,21,0.018,0.022,0.3,0.004
2019-08-09,마포구,24,18,0.02,0.017,0.7,0.005
2019-08-09,서대문구,24,11,0.018,0.014,0.6,0.003
2019-08-09,서초구,26,18,0.017,0.028,0.3,0.005
2019-08-09,성동구,28,13,0.019,0.03,0.3,0.004
2019-08-09,성북구,26,16,0.016,0.024,0.6,0.003
2019-08-09,송파구,21,12,0.018,0.031,,0.003
2019-08-09,양천구,32,19,0.015,0.021,0.3,0.005
2019-08-09,영등포구,25,20,0.015,0.03,0.4,0.004
2019-08-09,용산구,24,21,0.017,0.024,0.3,0.003
2019-08-09,은평구,27,20,0.021,0.015,0.4,0.004
2019-08-09,종로구,26,19,0.016,0.024,0.4,0.004
2019-08-09,중구,27,18,0.019,0.024,,0.003
2019-08-09,중랑구,24,17,0.019,0.02,0.3,0.006
2019-08-08,평균,39,29,0.024,0.02,0.4,0.004
2019-08-08,강남구,44,29,0.018,0.02,0.4,0.005
2019-08-08,강동구,39,28,0.017,0.023,0.4,0.003
2019-08-08,강북구,48,28,0.022,0.017,0.4,0.002
2019-08-08,강서구,47,41,0.033,0.016,0.3,0.003
2019-08-08,관악구,35,22,0.03,0.018,0.2,0.005
2019-08-08,광진구,38,28,0.02,0.022,0.8,0.006
2019-08-08,구로구,35,28,0.031,0.015,0.3,0.005
2019-08-08,금천구,38,28,0.02,0.023,0.4,0.003
2019-08-08,노원구,36,18,0.002,0.029,0.5,0.004
2019-08-08,도봉구,33,19,0.017,0.016,0.6,0.004
2019-08-08,동대문구,36,29,0.025,0.02,0.3,0.004
2019-08-08,동작구,47,38,0.027,0.018,0.3,0.003
2019-08-08,마포구,34,32,0.036,0.013,0.7,0.005
2019-08-08,서대문구,38,22,0.027,0.014,0.7,0.003
2019-08-08,서초구,37,30,0.03,0.024,0.3,0.005
2019-08-08,성동구,40,23,0.022,0.029,0.4,0.004
2019-08-08,성북구,33,23,0.009,0.029,0.8,0.003
2019-08-08,송파구,32,25,0.024,0.026,,0.003
2019-08-08,양천구,54,39,0.028,0.017,0.4,0.005
2019-08-08,영등포구,41,40,0.034,0.014,0.4,0.001
2019-08-08,용산구,42,39,0.025,0.022,0.4,0.003
2019-08-08,은평구,40,31,0.029,0.017,0.5,0.004
